order_id,order_date,customer,region,category,product,quantity,unit_price,revenue
1536,2024-04-21,Customer 34,East,Electronics,4K Monitor,1,148.8,148.8
2126,2024-09-06,Customer 40,West,Electronics,4K Monitor,1,128.77,128.77
2188,2024-09-22,Customer 42,East,Home & Kitchen,Air Fryer,3,71.8,215.4
2125,2024-09-06,Customer 7,South,Electronics,Laptop Stand,2,137.27,274.54
2293,2024-10-16,Customer 30,East,Electronics,Wireless Earbuds,2,99.33,198.66
1644,2024-05-17,Customer 56,East,Books,Fiction Novel,4,18.13,72.52
2417,2024-11-10,Customer 25,West,Home & Kitchen,Cookware Set,2,86.78,277.67
2327,2024-10-23,Customer 21,North,Apparel,Denim Jacket,2,57.91,115.82
1958,2024-08-01,Customer 21,West,Electronics,Wireless Earbuds,4,149.75,599.0
1664,2024-05-21,Customer 2,South,Home & Kitchen,Coffee Maker,4,80.36,321.44
2187,2024-09-22,Customer 8,West,Home & Kitchen,Air Fryer,2,80.53,161.06
2111,2024-09-03,Customer 45,West,Electronics,Wireless Earbuds,2,147.43,294.86
1771,2024-06-17,Customer 46,South,Sports,Yoga Mat,3,52.0,156.0
2199,2024-09-24,Customer 45,North,Apparel,Denim Jacket,3,46.57,139.71
2443,2024-11-18,Customer 43,West,Sports,Cycling Helmet,2,45.69,131.63
1261,2024-02-25,Customer 22,West,Home & Kitchen,Cookware Set,4,60.37,241.48
1294,2024-03-02,Customer 16,West,Home & Kitchen,Blender,4,81.2,324.8
1721,2024-06-03,Customer 28,South,Sports,Dumbbell Set,4,61.23,244.92
2301,2024-10-18,Customer 26,South,Books,Biography,1,22.62,22.62
2124,2024-09-06,Customer 7,West,Home & Kitchen,Air Fryer,4,73.42,293.68
2210,2024-09-26,Customer 8,West,Apparel,Denim Jacket,2,45.2,90.4
1159,2024-02-04,Customer 3,South,Home & Kitchen,Blender,1,77.01,77.01
1650,2024-05-18,Customer 18,West,Apparel,Running Shoes,4,49.86,199.44
2363,2024-10-30,Customer 34,East,Electronics,Bluetooth Speaker,4,141.2,564.8
1694,2024-05-26,Customer 48,South,Sports,Yoga Mat,2,67.22,134.44
1909,2024-07-20,Customer 14,West,Home & Kitchen,Blender,2,66.07,132.14
2596,2024-12-23,Customer 15,West,Home & Kitchen,Blender,3,61.77,277.47
1868,2024-07-10,,South,Sports,Cycling Helmet,2,45.26,90.52
2395,2024-11-07,Customer 10,West,Apparel,Wool Sweater,4,36.35,218.5
1014,2024-01-04,Customer 4,North,Sports,Cycling Helmet,3,52.88,158.64
1975,2024-08-04,Customer 52,South,Books,Fiction Novel,4,22.97,91.88
1462,2024-04-07,Customer 1,East,Apparel,Running Shoes,4,42.61,170.44
2397,2024-11-07,Customer 35,North,Home & Kitchen,Cookware Set,4,72.93,406.41
2136,2024-09-10,Customer 31,West,Electronics,4K Monitor,4,111.14,444.56
1619,2024-05-10,Customer 3,North,Home & Kitchen,Coffee Maker,3,89.36,268.08
2354,2024-10-28,Customer 19,East,Sports,Dumbbell Set,3,68.11,204.33
2203,2024-09-25,Customer 26,North,Home & Kitchen,Air Fryer,2,65.05,130.1
1873,2024-07-11,Customer 16,East,Apparel,Running Shoes,2,40.58,81.16
1466,2024-04-08,Customer 43,West,Sports,Dumbbell Set,3,44.48,133.44
1753,2024-06-11,Customer 27,East,Electronics,Bluetooth Speaker,1,137.55,137.55
2278,2024-10-11,Customer 35,North,Apparel,Running Shoes,3,51.94,155.82
1941,2024-07-28,Customer 39,East,Home & Kitchen,Coffee Maker,4,62.36,249.44
1882,2024-07-14,Customer 12,East,Books,Cookbook,1,17.76,17.76
1291,2024-03-02,Customer 11,North,Home & Kitchen,Coffee Maker,3,78.03,234.09
1233,2024-02-18,Customer 25,East,Sports,Yoga Mat,4,50.97,203.88
1741,2024-06-09,Customer 9,South,Home & Kitchen,Coffee Maker,3,90.48,271.44
2094,2024-08-30,Customer 41,East,Apparel,Wool Sweater,4,37.91,151.64
2357,2024-10-29,Customer 40,West,Apparel,Denim Jacket,4,43.95,175.8
2231,2024-10-01,Customer 56,North,Books,Cookbook,4,19.53,78.12
1049,2024-01-11,Customer 44,West,Sports,Tennis Racket,4,69.12,276.48
1785,2024-06-19,Customer 60,North,Electronics,Laptop Stand,2,104.78,209.56
2453,2024-11-21,Customer 33,West,Books,Biography,2,14.99,41.6
1534,2024-04-21,Customer 18,East,Apparel,Running Shoes,2,55.16,110.32
1628,2024-05-11,Customer 5,North,Sports,Tennis Racket,2,67.55,135.1
1928,2024-07-25,Customer 34,North,Books,Fiction Novel,3,16.08,48.24
2365,2024-10-31,Customer 59,West,Books,Self-Help Guide,4,21.93,87.72
1525,2024-04-19,Customer 60,West,Home & Kitchen,Coffee Maker,2,74.17,148.34
1399,2024-03-25,Customer 19,South,Sports,Yoga Mat,1,71.18,71.18
2310,2024-10-20,Customer 60,South,Home & Kitchen,Coffee Maker,3,75.21,225.63
2101,2024-09-01,Customer 44,West,Books,Biography,3,17.76,53.28
2061,2024-08-22,Customer 14,West,Home & Kitchen,Air Fryer,2,83.48,166.96
1589,2024-05-03,Customer 12,North,Apparel,Wool Sweater,1,40.03,40.03
1673,2024-05-22,Customer 16,East,Electronics,4K Monitor,2,102.03,204.06
2174,2024-09-19,Customer 22,North,Electronics,Wireless Earbuds,2,99.98,199.96
1106,2024-01-24,Customer 15,East,Books,Fiction Novel,4,22.33,89.32
1835,2024-06-30,Customer 17,North,Electronics,Laptop Stand,2,118.67,237.34
1251,2024-02-23,Customer 8,North,Sports,Yoga Mat,4,45.84,183.36
2290,2024-10-15,Customer 44,South,Home & Kitchen,Coffee Maker,3,70.26,210.78
2173,2024-09-19,Customer 53,East,Books,Biography,1,18.88,18.88
1390,2024-03-24,Customer 50,West,Home & Kitchen,Air Fryer,4,82.14,328.56
1794,2024-06-21,Customer 13,North,Books,Biography,1,19.9,19.9
1056,2024-01-14,Customer 35,West,Apparel,Running Shoes,2,54.04,108.08
1668,2024-05-22,Customer 37,South,Books,Fiction Novel,2,22.24,44.48
1681,2024-05-24,Customer 53,West,Books,Biography,2,17.82,35.64
1803,2024-06-23,Customer 26,North,Apparel,Running Shoes,2,58.4,116.8
2077,2024-08-27,Customer 1,South,Apparel,Running Shoes,2,36.36,72.72
2338,2024-10-25,Customer 25,West,Sports,Dumbbell Set,1,48.74,48.74
2624,2024-12-28,Customer 7,West,Apparel,Wool Sweater,3,48.11,234.64
1346,2024-03-13,Customer 33,North,Sports,Cycling Helmet,1,68.68,68.68
1151,2024-02-03,Customer 55,South,Sports,Yoga Mat,2,57.45,114.9
2401,2024-11-07,Customer 59,West,Apparel,Running Shoes,1,45.55,74.52
1827,2024-06-28,Customer 57,South,Books,Fiction Novel,2,19.66,39.32
1524,2024-04-19,Customer 36,East,Home & Kitchen,Coffee Maker,4,75.5,302.0
1021,2024-01-05,Customer 55,East,Home & Kitchen,Cookware Set,4,61.09,244.36
1405,2024-03-27,Customer 10,West,Books,Self-Help Guide,3,22.89,68.67
1257,2024-02-24,Customer 53,East,Sports,Cycling Helmet,4,52.71,210.84
1700,2024-05-28,Customer 22,East,Home & Kitchen,Coffee Maker,4,56.72,226.88
1388,2024-03-23,Customer 42,South,Electronics,Wireless Earbuds,1,144.03,144.03
1185,2024-02-09,Customer 5,South,Sports,Cycling Helmet,3,57.93,173.79
1043,2024-01-10,Customer 38,South,Sports,Dumbbell Set,2,49.58,99.16
1473,2024-04-09,Customer 40,West,Apparel,Running Shoes,2,38.09,76.18
1852,2024-07-05,Customer 44,South,Sports,Cycling Helmet,1,67.02,67.02
2213,2024-09-27,Customer 39,South,Home & Kitchen,Coffee Maker,2,84.86,169.72
1340,2024-03-12,Customer 18,West,Books,Biography,2,22.61,45.22
2392,2024-11-06,Customer 41,West,Home & Kitchen,Coffee Maker,1,60.68,80.94
2250,2024-10-06,Customer 34,East,Home & Kitchen,Air Fryer,3,58.79,176.37
2041,2024-08-18,Customer 1,East,Home & Kitchen,Cookware Set,4,65.23,260.92
2572,2024-12-19,Customer 34,North,Sports,Cycling Helmet,1,57.69,90.2
1960,2024-08-01,Customer 34,North,Electronics,Laptop Stand,1,117.17,117.17
2220,2024-09-29,Customer 1,East,Sports,Cycling Helmet,3,47.6,142.8
2328,2024-10-23,Customer 60,North,Sports,Yoga Mat,2,51.59,103.18
1315,2024-03-06,Customer 27,North,Books,Cookbook,2,21.76,43.52
1329,2024-03-10,Customer 48,South,Books,Self-Help Guide,2,23.31,46.62
1512,2024-04-17,Customer 47,South,Apparel,Wool Sweater,1,56.17,56.17
2620,2024-12-27,Customer 47,East,Home & Kitchen,Air Fryer,4,64.68,441.81
1345,2024-03-13,Customer 45,North,Electronics,Bluetooth Speaker,4,133.0,532.0
1832,2024-06-29,Customer 25,West,Books,Cookbook,4,16.53,66.12
1683,2024-05-24,Customer 10,West,Home & Kitchen,Cookware Set,1,80.3,80.3
2002,2024-08-10,Customer 34,South,Books,Self-Help Guide,4,19.38,77.52
2585,2024-12-21,Customer 7,East,Books,Fiction Novel,3,22.8,117.4
1772,2024-06-17,Customer 8,West,Sports,Yoga Mat,2,45.57,91.14
1066,2024-01-15,,West,Apparel,Cotton T-Shirt,2,41.69,83.38
2540,2024-12-11,Customer 19,West,Books,Cookbook,2,15.82,44.01
1932,2024-07-25,Customer 14,North,Sports,Yoga Mat,3,68.94,206.82
2579,2024-12-20,Customer 44,North,Sports,Tennis Racket,2,57.01,148.55
2476,2024-11-26,Customer 13,North,Home & Kitchen,Blender,4,79.52,481.39
1643,2024-05-16,Customer 5,South,Electronics,4K Monitor,4,106.2,424.8
2626,2024-12-29,Customer 54,West,Electronics,Bluetooth Speaker,4,124.53,842.13
1808,2024-06-24,Customer 50,East,Apparel,Denim Jacket,1,47.27,47.27
1645,2024-05-17,Customer 42,North,Sports,Dumbbell Set,4,58.66,234.64
1417,2024-03-29,Customer 17,West,Apparel,Denim Jacket,4,58.35,233.4
2398,2024-11-07,Customer 52,South,Electronics,Laptop Stand,3,134.6,632.94
2263,2024-10-08,Customer 55,North,Books,Self-Help Guide,4,18.43,73.72
2138,2024-09-10,Customer 44,West,Home & Kitchen,Air Fryer,4,73.92,295.68
1541,2024-04-22,Customer 9,North,Home & Kitchen,Coffee Maker,1,81.95,81.95
2484,2024-11-28,Customer 16,North,Apparel,Wool Sweater,2,43.49,117.79
1313,2024-03-05,Customer 12,West,Electronics,Bluetooth Speaker,2,115.49,230.98
1306,2024-03-04,Customer 18,West,Apparel,Wool Sweater,2,37.86,75.72
1940,2024-07-27,Customer 59,East,Apparel,Wool Sweater,1,36.02,36.02
1129,2024-01-29,Customer 48,North,Apparel,Wool Sweater,4,52.04,208.16
1395,2024-03-25,Customer 14,South,Home & Kitchen,Cookware Set,1,59.24,59.24
2497,2024-12-02,Customer 9,West,Electronics,Wireless Earbuds,1,148.84,211.52
1326,2024-03-09,Customer 17,North,Books,Fiction Novel,4,18.72,74.88
1191,2024-02-11,Customer 25,South,Books,Biography,1,17.93,17.93
1722,2024-06-03,Customer 52,West,Books,Self-Help Guide,4,22.98,91.92
2279,2024-10-12,Customer 59,West,Sports,Yoga Mat,2,47.19,94.38
2064,2024-08-23,Customer 24,West,Books,Self-Help Guide,3,19.87,59.61
1993,2024-08-09,Customer 22,South,Electronics,Wireless Earbuds,2,107.74,215.48
1920,2024-07-23,Customer 31,North,Sports,Dumbbell Set,2,48.57,97.14
1495,2024-04-13,Customer 1,South,Apparel,Running Shoes,1,36.97,36.97
2032,2024-08-16,Customer 55,West,Sports,Cycling Helmet,2,69.38,138.76
1867,2024-07-10,Customer 33,West,Electronics,Laptop Stand,3,106.21,318.63
1384,2024-03-22,Customer 24,South,Books,Cookbook,4,20.67,82.68
2595,2024-12-23,Customer 49,West,Apparel,Denim Jacket,2,36.13,112.64
1652,2024-05-18,Customer 31,North,Books,Self-Help Guide,2,17.9,35.8
2346,2024-10-26,Customer 55,East,Books,Cookbook,2,20.65,41.3
1397,2024-03-25,Customer 52,East,Sports,Tennis Racket,3,65.93,197.79
1946,2024-07-28,Customer 16,South,Apparel,Wool Sweater,4,38.07,152.28
2333,2024-10-24,Customer 56,North,Apparel,Cotton T-Shirt,4,58.08,232.32
2607,2024-12-25,Customer 20,East,Sports,Tennis Racket,2,67.05,205.62
1724,2024-06-04,Customer 12,South,Sports,Tennis Racket,1,68.63,68.63
1532,2024-04-20,Customer 10,North,Sports,Tennis Racket,4,56.75,227.0
1762,2024-06-15,Customer 20,North,Books,Biography,3,17.13,51.39
1161,2024-02-05,Customer 17,North,Books,Fiction Novel,2,14.69,29.38
2418,2024-11-11,Customer 6,North,Electronics,4K Monitor,4,111.3,733.87
2103,2024-09-01,Customer 17,North,Home & Kitchen,Air Fryer,1,61.41,61.41
1936,2024-07-26,Customer 60,East,Electronics,Laptop Stand,4,126.08,504.32
2039,2024-08-18,,South,Home & Kitchen,Air Fryer,3,70.78,212.34
2073,2024-08-25,Customer 59,East,Sports,Yoga Mat,1,56.63,56.63
2381,2024-11-04,Customer 45,North,Electronics,Bluetooth Speaker,3,98.58,448.22
1020,2024-01-05,Customer 32,East,Apparel,Running Shoes,1,55.01,55.01
1569,2024-04-29,Customer 8,North,Sports,Cycling Helmet,1,64.21,64.21
2159,2024-09-16,Customer 1,East,Apparel,Denim Jacket,1,46.85,46.85
1653,2024-05-19,Customer 13,North,Apparel,Wool Sweater,4,36.56,146.24
1696,2024-05-27,Customer 37,East,Electronics,Laptop Stand,4,131.66,526.64
1481,2024-04-11,Customer 30,South,Home & Kitchen,Blender,1,89.31,89.31
1033,2024-01-08,Customer 52,North,Home & Kitchen,Cookware Set,3,83.76,251.28
2134,2024-09-09,Customer 25,North,Home & Kitchen,Air Fryer,2,66.03,132.06
2049,2024-08-19,Customer 10,East,Sports,Dumbbell Set,4,45.64,182.56
1047,2024-01-11,Customer 38,North,Sports,Dumbbell Set,2,49.06,98.12
1029,2024-01-08,Customer 17,East,Apparel,Running Shoes,3,44.0,132.0
2005,2024-08-11,Customer 34,East,Sports,Tennis Racket,4,68.26,273.04
2177,2024-09-20,Customer 14,North,Home & Kitchen,Air Fryer,4,72.57,290.28
2201,2024-09-24,Customer 35,North,Sports,Cycling Helmet,2,67.91,135.82
2233,2024-10-02,Customer 33,South,Home & Kitchen,Air Fryer,1,86.72,86.72
2388,2024-11-05,Customer 9,South,Books,Self-Help Guide,2,20.01,54.43
2185,2024-09-21,Customer 41,North,Books,Cookbook,3,16.63,49.89
1510,2024-04-16,Customer 37,West,Apparel,Running Shoes,4,52.57,210.28
2182,2024-09-21,Customer 9,South,Home & Kitchen,Coffee Maker,1,68.52,68.52
1530,2024-04-20,Customer 26,South,Sports,Yoga Mat,3,59.26,177.78
1922,2024-07-24,Customer 47,South,Books,Self-Help Guide,2,21.21,42.42
1501,2024-04-15,Customer 4,North,Apparel,Denim Jacket,4,55.97,223.88
1432,2024-04-01,Customer 2,West,Sports,Dumbbell Set,1,52.21,52.21
1253,2024-02-23,Customer 39,South,Books,Cookbook,1,14.72,14.72
2580,2024-12-21,Customer 8,North,Books,Fiction Novel,4,16.03,111.05
2487,2024-11-29,Customer 30,East,Books,Self-Help Guide,2,19.61,54.84
2320,2024-10-22,Customer 56,East,Electronics,Bluetooth Speaker,2,140.39,280.78
1779,2024-06-18,Customer 12,South,Home & Kitchen,Coffee Maker,1,59.61,59.61
1366,2024-03-17,Customer 24,East,Sports,Yoga Mat,2,46.41,92.82
2076,2024-08-26,Customer 57,East,Electronics,4K Monitor,2,131.57,263.14
2078,2024-08-27,Customer 5,North,Electronics,Bluetooth Speaker,3,101.22,303.66
1680,2024-05-24,Customer 34,East,Books,Biography,4,18.05,72.2
2308,2024-10-20,Customer 25,West,Home & Kitchen,Cookware Set,4,68.23,272.92
1812,2024-06-25,Customer 41,South,Apparel,Wool Sweater,4,48.44,193.76
1735,2024-06-07,Customer 45,East,Electronics,Wireless Earbuds,4,138.42,553.68
2048,2024-08-19,Customer 41,West,Books,Fiction Novel,2,22.57,45.14
1298,2024-03-03,Customer 51,West,Home & Kitchen,Cookware Set,2,80.33,160.66
1556,2024-04-26,Customer 27,East,Sports,Dumbbell Set,3,61.23,183.69
1575,2024-04-30,Customer 7,East,Home & Kitchen,Coffee Maker,3,78.83,236.49
1018,2024-01-05,Customer 50,South,Home & Kitchen,Air Fryer,1,89.87,89.87
1572,2024-04-30,Customer 11,North,Sports,Yoga Mat,4,57.76,231.04
1225,2024-02-16,Customer 57,South,Sports,Dumbbell Set,3,54.31,162.93
1599,2024-05-04,Customer 44,South,Sports,Cycling Helmet,3,71.19,213.57
1419,2024-03-29,Customer 56,North,Apparel,Wool Sweater,2,43.85,87.7
2343,2024-10-26,,East,Home & Kitchen,Air Fryer,3,80.36,241.08
1218,2024-02-15,Customer 7,West,Electronics,Laptop Stand,3,115.89,347.67
1307,2024-03-05,Customer 46,South,Apparel,Running Shoes,3,39.32,117.96
1156,2024-02-04,Customer 46,South,Home & Kitchen,Air Fryer,4,62.44,249.76
1171,2024-02-07,Customer 3,West,Apparel,Running Shoes,3,40.78,122.34
2296,2024-10-16,Customer 25,North,Books,Cookbook,3,16.06,48.18
1705,2024-05-29,Customer 47,South,Sports,Yoga Mat,1,49.38,49.38
1286,2024-03-01,Customer 49,East,Home & Kitchen,Blender,1,60.79,60.79
2090,2024-08-29,Customer 53,North,Books,Fiction Novel,4,15.31,61.24
1453,2024-04-05,Customer 21,West,Sports,Tennis Racket,1,61.63,61.63
2584,2024-12-21,Customer 56,North,Home & Kitchen,Coffee Maker,3,87.82,370.59
1071,2024-01-16,Customer 47,West,Home & Kitchen,Coffee Maker,3,66.49,199.47
1082,2024-01-18,Customer 51,West,Sports,Tennis Racket,1,54.86,54.86
2561,2024-12-16,Customer 57,East,Apparel,Wool Sweater,2,56.7,196.22
2268,2024-10-10,Customer 50,East,Books,Self-Help Guide,4,22.63,90.52
2570,2024-12-18,Customer 60,South,Books,Cookbook,2,14.48,47.46
1015,2024-01-04,Customer 23,North,Apparel,Running Shoes,4,44.54,178.16
1535,2024-04-21,Customer 57,South,Home & Kitchen,Blender,4,64.56,258.24
2414,2024-11-10,Customer 46,North,Electronics,Laptop Stand,2,126.79,364.24
1918,2024-07-23,Customer 11,North,Home & Kitchen,Coffee Maker,1,70.73,70.73
1451,2024-04-04,Customer 16,South,Sports,Cycling Helmet,3,47.3,141.9
2373,2024-11-02,,North,Sports,Yoga Mat,4,66.25,348.88
1404,2024-03-26,Customer 60,East,Home & Kitchen,Blender,1,61.12,61.12
2513,2024-12-05,Customer 28,North,Sports,Dumbbell Set,3,45.69,211.53
2470,2024-11-25,Customer 22,North,Home & Kitchen,Coffee Maker,1,86.58,152.04
1739,2024-06-08,Customer 27,West,Electronics,Laptop Stand,3,105.1,315.3
1364,2024-03-16,Customer 40,South,Home & Kitchen,Air Fryer,4,77.6,310.4
1104,2024-01-24,Customer 31,East,Books,Fiction Novel,2,22.63,45.26
2544,2024-12-12,Customer 28,East,Apparel,Wool Sweater,2,41.39,116.95
2353,2024-10-28,Customer 37,North,Apparel,Wool Sweater,1,56.28,56.28
1661,2024-05-21,Customer 18,West,Books,Biography,2,21.38,42.76
1241,2024-02-20,Customer 20,West,Sports,Yoga Mat,3,44.85,134.55
1430,2024-04-01,Customer 27,South,Apparel,Cotton T-Shirt,4,48.2,192.8
1814,2024-06-25,Customer 23,East,Electronics,4K Monitor,3,120.76,362.28
2571,2024-12-19,Customer 26,West,Apparel,Cotton T-Shirt,2,55.27,159.49
2227,2024-09-30,Customer 2,South,Books,Fiction Novel,3,22.97,68.91
1630,2024-05-12,Customer 22,East,Books,Fiction Novel,3,21.13,63.39
1096,2024-01-21,Customer 40,West,Books,Cookbook,1,17.95,17.95
1467,2024-04-08,Customer 31,North,Sports,Yoga Mat,4,54.63,218.52
2190,2024-09-22,Customer 10,West,Apparel,Wool Sweater,3,40.14,120.42
1084,2024-01-18,Customer 44,South,Home & Kitchen,Cookware Set,1,69.24,69.24
1701,2024-05-28,Customer 43,West,Electronics,Wireless Earbuds,2,133.69,267.38
1009,2024-01-03,Customer 42,West,Electronics,Wireless Earbuds,4,118.17,472.68
1604,2024-05-06,Customer 36,West,Electronics,4K Monitor,4,117.9,471.6
1878,2024-07-12,Customer 14,East,Home & Kitchen,Cookware Set,1,82.34,82.34
1773,2024-06-17,Customer 14,North,Sports,Yoga Mat,2,66.42,132.84
2162,2024-09-16,Customer 42,East,Electronics,4K Monitor,2,146.3,292.6
1276,2024-02-28,Customer 49,West,Books,Self-Help Guide,1,23.13,23.13
1088,2024-01-19,Customer 2,North,Books,Biography,4,23.34,93.36
1090,2024-01-20,Customer 6,South,Apparel,Running Shoes,3,38.63,115.89
1765,2024-06-15,Customer 40,East,Electronics,Wireless Earbuds,2,115.09,230.18
1280,2024-02-29,Customer 9,East,Books,Biography,4,16.77,67.08
2007,2024-08-11,Customer 38,West,Electronics,4K Monitor,4,105.14,420.56
1651,2024-05-18,Customer 40,West,Electronics,Laptop Stand,4,149.81,599.24
2602,2024-12-24,Customer 58,North,Electronics,Bluetooth Speaker,4,138.72,842.11
2226,2024-09-30,Customer 5,West,Electronics,Bluetooth Speaker,2,144.16,288.32
1992,2024-08-09,Customer 37,North,Electronics,Laptop Stand,3,103.46,310.38
1365,2024-03-17,Customer 14,South,Apparel,Denim Jacket,4,46.44,185.76
1023,2024-01-06,Customer 59,West,Home & Kitchen,Coffee Maker,3,75.94,227.82
1676,2024-05-23,Customer 54,South,Books,Self-Help Guide,4,15.49,61.96
1998,2024-08-10,,North,Books,Fiction Novel,1,18.56,18.56
2189,2024-09-22,Customer 11,East,Apparel,Cotton T-Shirt,1,47.86,47.86
1310,2024-03-05,Customer 3,West,Electronics,Wireless Earbuds,2,142.17,284.34
2060,2024-08-22,Customer 22,South,Apparel,Running Shoes,2,54.59,109.18
1640,2024-05-15,Customer 45,West,Books,Fiction Novel,2,18.88,37.76
1240,2024-02-20,Customer 44,North,Apparel,Denim Jacket,3,37.71,113.13
1666,2024-05-21,Customer 57,West,Sports,Cycling Helmet,4,49.52,198.08
2412,2024-11-10,Customer 25,East,Sports,Dumbbell Set,4,52.05,370.27
2286,2024-10-14,Customer 2,South,Sports,Yoga Mat,2,51.52,103.04
1098,2024-01-22,Customer 11,North,Books,Fiction Novel,3,18.76,56.28
1167,2024-02-06,Customer 8,South,Home & Kitchen,Air Fryer,3,66.64,199.92
1496,2024-04-13,Customer 60,South,Apparel,Denim Jacket,1,46.31,46.31
1275,2024-02-27,Customer 4,East,Sports,Cycling Helmet,4,70.97,283.88
2113,2024-09-04,Customer 34,North,Books,Fiction Novel,1,21.33,21.33
1714,2024-06-02,Customer 37,South,Books,Fiction Novel,1,19.02,19.02
2378,2024-11-03,Customer 12,East,Home & Kitchen,Cookware Set,3,77.44,394.76
1331,2024-03-11,,West,Books,Cookbook,3,22.74,68.22
1219,2024-02-15,Customer 56,West,Electronics,Wireless Earbuds,1,151.09,151.09
1433,2024-04-01,Customer 15,East,Books,Biography,4,21.59,86.36
2573,2024-12-19,Customer 31,East,Books,Fiction Novel,2,17.57,61.94
2402,2024-11-08,Customer 25,East,Home & Kitchen,Coffee Maker,4,77.49,507.37
1486,2024-04-12,Customer 58,West,Books,Biography,1,14.69,14.69
1531,2024-04-20,Customer 50,West,Apparel,Wool Sweater,1,56.79,56.79
2422,2024-11-13,Customer 50,North,Sports,Tennis Racket,3,65.6,266.48
1260,2024-02-25,Customer 31,East,Sports,Yoga Mat,1,55.97,55.97
1810,2024-06-25,Customer 11,East,Sports,Dumbbell Set,3,60.53,181.59
1305,2024-03-04,Customer 45,West,Books,Cookbook,3,17.05,51.15
2384,2024-11-04,Customer 32,South,Electronics,4K Monitor,3,150.57,666.71
1196,2024-02-11,Customer 10,North,Sports,Dumbbell Set,3,66.47,199.41
2164,2024-09-17,Customer 56,North,Home & Kitchen,Coffee Maker,2,72.63,145.26
2146,2024-09-13,Customer 43,East,Books,Cookbook,2,15.72,31.44
1494,2024-04-13,Customer 35,East,Books,Fiction Novel,3,22.67,68.01
1110,2024-01-25,Customer 51,West,Sports,Dumbbell Set,3,53.06,159.18
2108,2024-09-03,Customer 12,East,Books,Self-Help Guide,3,17.37,52.11
2347,2024-10-26,Customer 53,West,Electronics,4K Monitor,1,142.21,142.21
1513,2024-04-17,Customer 17,South,Home & Kitchen,Air Fryer,3,78.39,235.17
1691,2024-05-26,Customer 26,East,Sports,Yoga Mat,4,44.86,179.44
1369,2024-03-17,,South,Home & Kitchen,Blender,2,73.09,146.18
1793,2024-06-21,Customer 23,East,Sports,Dumbbell Set,4,59.39,237.56
2098,2024-09-01,Customer 34,North,Sports,Dumbbell Set,2,46.79,93.58
2485,2024-11-29,Customer 34,South,Apparel,Cotton T-Shirt,2,47.16,145.3
1926,2024-07-24,Customer 22,East,Electronics,Bluetooth Speaker,1,143.49,143.49
1273,2024-02-27,Customer 30,East,Electronics,Bluetooth Speaker,2,117.02,234.04
1396,2024-03-25,Customer 3,South,Home & Kitchen,Air Fryer,4,59.01,236.04
2178,2024-09-20,Customer 23,North,Home & Kitchen,Coffee Maker,4,60.55,242.2
1660,2024-05-20,Customer 26,East,Books,Fiction Novel,1,17.59,17.59
2215,2024-09-28,Customer 57,South,Electronics,Laptop Stand,1,143.04,143.04
1797,2024-06-22,Customer 7,South,Sports,Tennis Racket,2,68.16,136.32
2298,2024-10-17,Customer 23,West,Apparel,Denim Jacket,2,45.77,91.54
2211,2024-09-26,Customer 13,West,Electronics,Bluetooth Speaker,1,121.78,121.78
2074,2024-08-25,Customer 37,West,Books,Fiction Novel,3,19.26,57.78
2062,2024-08-22,Customer 52,West,Apparel,Cotton T-Shirt,3,44.12,132.36
1961,2024-08-02,Customer 34,West,Electronics,Laptop Stand,1,110.97,110.97
1418,2024-03-29,Customer 53,East,Sports,Yoga Mat,1,52.18,52.18
2232,2024-10-01,Customer 45,North,Home & Kitchen,Air Fryer,3,69.27,207.81
1375,2024-03-19,Customer 38,South,Electronics,Wireless Earbuds,3,149.5,448.5
1463,2024-04-07,Customer 41,East,Books,Cookbook,2,14.88,29.76
1470,2024-04-08,Customer 17,North,Books,Self-Help Guide,2,20.25,40.5
2099,2024-09-01,Customer 49,East,Apparel,Wool Sweater,1,47.95,47.95
2272,2024-10-10,Customer 55,West,Sports,Cycling Helmet,1,54.08,54.08
1559,2024-04-27,Customer 2,South,Electronics,4K Monitor,4,131.67,526.68
1302,2024-03-04,Customer 19,East,Home & Kitchen,Coffee Maker,4,84.78,339.12
1582,2024-05-01,Customer 3,West,Sports,Tennis Racket,2,63.02,126.04
2269,2024-10-10,Customer 50,West,Home & Kitchen,Coffee Maker,4,56.68,226.72
1798,2024-06-22,Customer 21,North,Sports,Yoga Mat,1,63.12,63.12
1011,2024-01-03,Customer 53,West,Home & Kitchen,Coffee Maker,1,85.65,85.65
2385,2024-11-04,Customer 19,South,Home & Kitchen,Blender,3,67.52,350.61
1538,2024-04-22,Customer 34,South,Sports,Dumbbell Set,4,68.68,274.72
1627,2024-05-11,Customer 41,North,Electronics,4K Monitor,2,107.5,215.0
1281,2024-02-29,Customer 59,North,Electronics,Bluetooth Speaker,1,131.0,131.0
2277,2024-10-11,Customer 59,South,Electronics,Laptop Stand,1,133.98,133.98
1983,2024-08-06,Customer 20,North,Home & Kitchen,Air Fryer,3,65.03,195.09
2628,2024-12-29,Customer 10,East,Books,Fiction Novel,2,18.1,47.9
1223,2024-02-16,Customer 54,East,Sports,Tennis Racket,1,51.32,51.32
1672,2024-05-22,Customer 38,East,Apparel,Denim Jacket,1,42.02,42.02
2243,2024-10-05,Customer 47,East,Sports,Dumbbell Set,2,70.07,140.14
1966,2024-08-03,Customer 17,West,Apparel,Cotton T-Shirt,2,58.17,116.34
